I, [2024-11-09T16:39:00.006947 #28780]  INFO -- : Processed file: example_file
I, [2024-11-09T16:39:09.452942 #28780]  INFO -- : Processed file: Parsed product: Штатив для болгарки 230мм з чавунною основою Yato YT-82976, Price: 1 900 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/19ecc1af-d3a6-408a-bab7-6952b684f607.jpg
I, [2024-11-09T16:39:09.468676 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/b9a1fe12-90e8-453b-a4ce-05dc4d8218be.jpg
I, [2024-11-09T16:39:09.468756 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Насадка для шліфування плитки під кутом YATO YT-82985, price: 1 050 ₴, description: , category: 24ka, image_path: media_dir/24ka/b9a1fe12-90e8-453b-a4ce-05dc4d8218be.jpg
I, [2024-11-09T16:39:09.468791 #28780]  INFO -- : Processed file: Parsed product: Насадка для шліфування плитки під кутом YATO YT-82985, Price: 1 050 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/b9a1fe12-90e8-453b-a4ce-05dc4d8218be.jpg
I, [2024-11-09T16:39:09.512177 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233268322_w1081_h473_krugla-shlifuvalna-golovka.jpg
I, [2024-11-09T16:39:09.528677 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233197253_w269_h230_shlifmashina-kutova-akumulyatorna.jpg
I, [2024-11-09T16:39:09.538416 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233238780_w1081_h473_rizak-dlya-metalu.jpg
I, [2024-11-09T16:39:09.555703 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/5e3ec133-d558-4cbb-a1c8-4eb8d6981a28.jpg
I, [2024-11-09T16:39:09.555766 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Кругла шліфувальна головка 225мм для YATO YT-82353, price: 300 ₴, description: , category: 24ka, image_path: media_dir/24ka/5e3ec133-d558-4cbb-a1c8-4eb8d6981a28.jpg
I, [2024-11-09T16:39:09.555792 #28780]  INFO -- : Processed file: Parsed product: Кругла шліфувальна головка 225мм для YATO YT-82353, Price: 300 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/5e3ec133-d558-4cbb-a1c8-4eb8d6981a28.jpg
I, [2024-11-09T16:39:09.557238 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/dafe993d-2a39-4202-8592-10e1e7a0ed8f.jpg
I, [2024-11-09T16:39:09.557308 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Шліфмашина кутова акумуляторна 125 мм YATO YT-82828, price: 5 300 ₴, description: , category: 24ka, image_path: media_dir/24ka/dafe993d-2a39-4202-8592-10e1e7a0ed8f.jpg
I, [2024-11-09T16:39:09.557335 #28780]  INFO -- : Processed file: Parsed product: Шліфмашина кутова акумуляторна 125 мм YATO YT-82828, Price: 5 300 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/dafe993d-2a39-4202-8592-10e1e7a0ed8f.jpg
I, [2024-11-09T16:39:09.561609 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/fa22a809-3bb4-46f4-83d1-8bcc0e2a6981.jpg
I, [2024-11-09T16:39:09.561757 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Різак для металу 2450 Вт 355 мм з функцією м'якого запуску YATO YT-82181, price: 6 200 ₴, description: , category: 24ka, image_path: media_dir/24ka/fa22a809-3bb4-46f4-83d1-8bcc0e2a6981.jpg
I, [2024-11-09T16:39:09.561809 #28780]  INFO -- : Processed file: Parsed product: Різак для металу 2450 Вт 355 мм з функцією м'якого запуску YATO YT-82181, Price: 6 200 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/fa22a809-3bb4-46f4-83d1-8bcc0e2a6981.jpg
I, [2024-11-09T16:39:09.586398 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233277666_w1081_h473_nizkooborotna-bolgarka-125mm.jpg
I, [2024-11-09T16:39:09.627559 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233268326_w269_h230_kutova-shlifuvalna-mashina.jpg
I, [2024-11-09T16:39:09.629119 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/af4440c3-f466-4ef2-ad9a-907dabb4e6d4.jpg
I, [2024-11-09T16:39:09.629186 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Низькооборотна болгарка 125мм 900 Вт (1300-4000 об/хв) YATO YT-82096, price: 3 250 ₴, description: , category: 24ka, image_path: media_dir/24ka/af4440c3-f466-4ef2-ad9a-907dabb4e6d4.jpg
I, [2024-11-09T16:39:09.629215 #28780]  INFO -- : Processed file: Parsed product: Низькооборотна болгарка 125мм 900 Вт (1300-4000 об/хв) YATO YT-82096, Price: 3 250 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/af4440c3-f466-4ef2-ad9a-907dabb4e6d4.jpg
I, [2024-11-09T16:39:09.644250 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/dce98ee0-efd7-4d05-b6b0-cfe813bd5f56.jpg
I, [2024-11-09T16:39:09.644334 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Кутова шліфувальна машина 100мм 1300Вт (1300-2100 хв⁻¹) YATO YT-82161, price: 4 800 ₴, description: , category: 24ka, image_path: media_dir/24ka/dce98ee0-efd7-4d05-b6b0-cfe813bd5f56.jpg
I, [2024-11-09T16:39:09.644369 #28780]  INFO -- : Processed file: Parsed product: Кутова шліфувальна машина 100мм 1300Вт (1300-2100 хв⁻¹) YATO YT-82161, Price: 4 800 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/dce98ee0-efd7-4d05-b6b0-cfe813bd5f56.jpg
I, [2024-11-09T16:39:09.688291 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233217310_w358_h473_shtroboriz-1700-vt.jpg
I, [2024-11-09T16:39:09.708214 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233218964_w358_h473_kutova-shlifuvalna-mashina.jpg
I, [2024-11-09T16:39:09.709357 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/a2d939e3-9665-473f-9986-ebebe8d058e8.jpg
I, [2024-11-09T16:39:09.709412 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Штроборіз 1700 Вт 125 мм YATO YT-82015, price: 4 750 ₴, description: , category: 24ka, image_path: media_dir/24ka/a2d939e3-9665-473f-9986-ebebe8d058e8.jpg
I, [2024-11-09T16:39:09.709439 #28780]  INFO -- : Processed file: Parsed product: Штроборіз 1700 Вт 125 мм YATO YT-82015, Price: 4 750 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/a2d939e3-9665-473f-9986-ebebe8d058e8.jpg
I, [2024-11-09T16:39:09.726943 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/d27e2ddb-2b66-4e35-87c4-852fdcc82f46.jpg
I, [2024-11-09T16:39:09.727012 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Кутова шліфувальна машина 125 мм з контролем швидкості YATO YT-82098, price: 2 000 ₴, description: , category: 24ka, image_path: media_dir/24ka/d27e2ddb-2b66-4e35-87c4-852fdcc82f46.jpg
I, [2024-11-09T16:39:09.727041 #28780]  INFO -- : Processed file: Parsed product: Кутова шліфувальна машина 125 мм з контролем швидкості YATO YT-82098, Price: 2 000 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/d27e2ddb-2b66-4e35-87c4-852fdcc82f46.jpg
I, [2024-11-09T16:39:09.844383 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233212659_w358_h473_rizak-pnevmatichnij-yato.jpg
I, [2024-11-09T16:39:09.860942 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/e3c05219-c327-494c-a85c-720be6beebe4.jpg
I, [2024-11-09T16:39:09.861054 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Різак пневматичний YATO YT-09717, price: 900 ₴, description: , category: 24ka, image_path: media_dir/24ka/e3c05219-c327-494c-a85c-720be6beebe4.jpg
I, [2024-11-09T16:39:09.861120 #28780]  INFO -- : Processed file: Parsed product: Різак пневматичний YATO YT-09717, Price: 900 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/e3c05219-c327-494c-a85c-720be6beebe4.jpg
I, [2024-11-09T16:39:09.898980 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233258730_w358_h473_kutova-shlifuvalna-mashina.jpg
I, [2024-11-09T16:39:09.910409 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233218944_w358_h473_kutova-shlifuvalna-mashina.jpg
I, [2024-11-09T16:39:09.988561 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/26d34f0c-5014-4706-a5a9-185253485a6d.jpg
I, [2024-11-09T16:39:09.988906 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Кутова шліфувальна машина 125 мм YATO YT-82099, price: 2 250 ₴, description: , category: 24ka, image_path: media_dir/24ka/26d34f0c-5014-4706-a5a9-185253485a6d.jpg
I, [2024-11-09T16:39:09.989234 #28780]  INFO -- : Processed file: Parsed product: Кутова шліфувальна машина 125 мм YATO YT-82099, Price: 2 250 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/26d34f0c-5014-4706-a5a9-185253485a6d.jpg
I, [2024-11-09T16:39:09.988835 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/19ec3e8f-464b-436d-bf78-144f16b445d8.jpg
I, [2024-11-09T16:39:09.989519 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Кутова шліфувальна машина 125мм 1700Вт (10500 хв⁻¹) YATO YT-821023, price: 2 700 ₴, description: , category: 24ka, image_path: media_dir/24ka/19ec3e8f-464b-436d-bf78-144f16b445d8.jpg
I, [2024-11-09T16:39:09.989627 #28780]  INFO -- : Processed file: Parsed product: Кутова шліфувальна машина 125мм 1700Вт (10500 хв⁻¹) YATO YT-821023, Price: 2 700 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/19ec3e8f-464b-436d-bf78-144f16b445d8.jpg
I, [2024-11-09T16:39:10.016132 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233188624_w358_h473_shlifmashina-kutova-125mm.jpg
I, [2024-11-09T16:39:10.003760 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233188668_w358_h473_shlifmashina-kutova-akumulyatorna.jpg
I, [2024-11-09T16:39:10.030886 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233238792_w358_h473_kutova-shlifuvalna-mashina.jpg
I, [2024-11-09T16:39:10.047382 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233258769_w358_h473_disk-freza-universalnij-po.jpg
I, [2024-11-09T16:39:10.051157 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/c3c828bf-9295-4a0c-8f0a-902867dd1d45.jpg
I, [2024-11-09T16:39:10.051284 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Кутова шліфувальна машина 850 Вт 125 мм YATO YT-82097, price: 1 500 ₴, description: , category: 24ka, image_path: media_dir/24ka/c3c828bf-9295-4a0c-8f0a-902867dd1d45.jpg
I, [2024-11-09T16:39:10.051325 #28780]  INFO -- : Processed file: Parsed product: Кутова шліфувальна машина 850 Вт 125 мм YATO YT-82097, Price: 1 500 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/c3c828bf-9295-4a0c-8f0a-902867dd1d45.jpg
I, [2024-11-09T16:39:10.051221 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/5270ad31-76cf-4e80-825b-7726871522c7.jpg
I, [2024-11-09T16:39:10.051436 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Шліфмашина кутова 125мм 1100Вт YATO YT-82100, price: 1 650 ₴, description: , category: 24ka, image_path: media_dir/24ka/5270ad31-76cf-4e80-825b-7726871522c7.jpg
I, [2024-11-09T16:39:10.051485 #28780]  INFO -- : Processed file: Parsed product: Шліфмашина кутова 125мм 1100Вт YATO YT-82100, Price: 1 650 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/5270ad31-76cf-4e80-825b-7726871522c7.jpg
I, [2024-11-09T16:39:10.060371 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/a161fca0-e121-4a2e-a2b4-c4f7441c975e.jpg
I, [2024-11-09T16:39:10.060551 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Шліфмашина кутова акумуляторна 125мм YATO YT-82827, price: 1 950 ₴, description: , category: 24ka, image_path: media_dir/24ka/a161fca0-e121-4a2e-a2b4-c4f7441c975e.jpg
I, [2024-11-09T16:39:10.060809 #28780]  INFO -- : Processed file: Parsed product: Шліфмашина кутова акумуляторна 125мм YATO YT-82827, Price: 1 950 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/a161fca0-e121-4a2e-a2b4-c4f7441c975e.jpg
I, [2024-11-09T16:39:10.095196 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/2c0ac8a5-1a7a-4ddb-8f54-81ad8e406d2f.jpg
I, [2024-11-09T16:39:10.095313 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Диск-фреза універсальний по дереву 125 мм YATO YT-59167, price: 800 ₴, description: , category: 24ka, image_path: media_dir/24ka/2c0ac8a5-1a7a-4ddb-8f54-81ad8e406d2f.jpg
I, [2024-11-09T16:39:10.095344 #28780]  INFO -- : Processed file: Parsed product: Диск-фреза універсальний по дереву 125 мм YATO YT-59167, Price: 800 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/2c0ac8a5-1a7a-4ddb-8f54-81ad8e406d2f.jpg
I, [2024-11-09T16:39:10.111015 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233189962_w358_h473_pnevmatichna-bolgarka-yato.jpg
I, [2024-11-09T16:39:10.135790 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/dbf21ff9-2574-4325-be40-fbde39e62353.jpg
I, [2024-11-09T16:39:10.135878 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Пневматична болгарка YATO YT-09675, price: 2 400 ₴, description: , category: 24ka, image_path: media_dir/24ka/dbf21ff9-2574-4325-be40-fbde39e62353.jpg
I, [2024-11-09T16:39:10.135907 #28780]  INFO -- : Processed file: Parsed product: Пневматична болгарка YATO YT-09675, Price: 2 400 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/dbf21ff9-2574-4325-be40-fbde39e62353.jpg
I, [2024-11-09T16:39:10.252116 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233189973_w358_h473_pnevmatichna-bolgarka-yato.jpg
I, [2024-11-09T16:39:10.272859 #28780]  INFO -- : Processed file: Extracted image URL: https://images.prom.ua/6233188637_w269_h230_shlifmashina-kutova-125mm.jpg
I, [2024-11-09T16:39:10.289749 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/bf96a301-17a0-4ccf-8045-5a89507c3263.jpg
I, [2024-11-09T16:39:10.289814 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Шліфмашина кутова 125мм YATO YT-82101, price: 1 900 ₴, description: , category: 24ka, image_path: media_dir/24ka/bf96a301-17a0-4ccf-8045-5a89507c3263.jpg
I, [2024-11-09T16:39:10.289843 #28780]  INFO -- : Processed file: Parsed product: Шліфмашина кутова 125мм YATO YT-82101, Price: 1 900 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/bf96a301-17a0-4ccf-8045-5a89507c3263.jpg
I, [2024-11-09T16:39:10.299407 #28780]  INFO -- : Processed file: Saved image to media_dir/24ka/f2cd4fbe-9a63-439f-b7f4-90a0825c1bdc.jpg
I, [2024-11-09T16:39:10.299485 #28780]  INFO -- : Processed file: Item initialized: RbParser::Item - name: Пневматична болгарка YATO YT-09715, price: 850 ₴, description: , category: 24ka, image_path: media_dir/24ka/f2cd4fbe-9a63-439f-b7f4-90a0825c1bdc.jpg
I, [2024-11-09T16:39:10.299518 #28780]  INFO -- : Processed file: Parsed product: Пневматична болгарка YATO YT-09715, Price: 850 ₴, Description: , Category: 24ka, Image Path: media_dir/24ka/f2cd4fbe-9a63-439f-b7f4-90a0825c1bdc.jpg
I, [2024-11-09T16:39:10.299618 #28780]  INFO -- : Processed file: Finished parsing up to  product pages
